date,GDPC1,UNRATE,unrate_diff,gdp_pct_change
2009-07-01,16326.281,9.6,0.29999999999999893,0.3511923951750484
2009-10-01,16502.754,9.9,0.3000000000000007,1.0809136508185713
2010-01-01,16582.71,9.8,-0.09999999999999964,0.48450095056860043
2010-04-01,16743.162,9.6,-0.20000000000000107,0.9675861183124024
2010-07-01,16872.266,9.5,-0.09999999999999964,0.7710849360473171
2010-10-01,16960.864,9.5,0.0,0.5251102608268665
2011-01-01,16920.632,9.0,-0.5,-0.23720489710901127
2011-04-01,17035.114,9.1,0.09999999999999964,0.6765822931436682
2011-07-01,17031.313,9.0,-0.09999999999999964,-0.022312735917140447
2011-10-01,17222.583,8.6,-0.40000000000000036,1.1230490567579965
2012-01-01,17367.01,8.3,-0.29999999999999893,0.838590819971663
2012-04-01,17444.525,8.2,-0.10000000000000142,0.4463347461653111
2012-07-01,17469.65,8.0,-0.1999999999999993,0.14402799732293747
2012-10-01,17489.852,7.8,-0.20000000000000018,0.11564055376036553
2013-01-01,17662.4,7.7,-0.09999999999999964,0.9865606638638447
2013-04-01,17709.671,7.5,-0.20000000000000018,0.26763633481292626
2013-07-01,17860.45,7.2,-0.2999999999999998,0.851393569084391
2013-10-01,18016.147,6.9,-0.2999999999999998,0.8717417534272576
2014-01-01,17953.974,6.7,-0.20000000000000018,-0.34509598528477126
2014-04-01,18185.911,6.2,-0.5,1.2918421292132942
2014-07-01,18406.941,6.1,-0.10000000000000053,1.2153914093167906
2014-10-01,18500.031,5.7,-0.39999999999999947,0.5057331362120498
2015-01-01,18666.621,5.5,-0.20000000000000018,0.9004849775657187
2015-04-01,18782.243,5.4,-0.09999999999999964,0.6194050867588619
2015-07-01,18857.418,5.1,-0.3000000000000007,0.4002450612528241
2015-10-01,18892.206,5.0,-0.09999999999999964,0.18447912646364362
2016-01-01,19001.69,4.9,-0.09999999999999964,0.5795194060450148
2016-04-01,19062.709,4.9,0.0,0.3211240684381167
2016-07-01,19197.938,4.9,0.0,0.7093902550786346
2016-10-01,19304.352,4.8,-0.10000000000000053,0.5542991127484687
2017-01-01,19398.343,4.6,-0.20000000000000018,0.48689021004175714
2017-04-01,19506.949,4.4,-0.1999999999999993,0.5598725623111145
2017-07-01,19660.766,4.3,-0.10000000000000053,0.7885241305547019
2017-10-01,19882.352,4.2,-0.09999999999999964,1.1270466267692791
2018-01-01,20044.077,4.0,-0.20000000000000018,0.8134098018182323
2018-04-01,20150.476,3.9,-0.10000000000000009,0.5308251410129694
2018-07-01,20276.154,3.8,-0.10000000000000009,0.6236974253114314
2018-10-01,20304.874,3.8,0.0,0.1416442191157108
2019-01-01,20431.641,3.9,0.10000000000000009,0.6243180824466066
